LUX,Temperature,Humidity,Moisture,a,b,c,e,y,nony,final
6065,19,21,780,8.71028982137815,2.85978495880782,0.21,82.6445539378254,397.823751889046,-17871.4887995427,0
6902,37,48,107,8.83956650365795,5.56905491978365,0.48,22.421364849,770.672713058398,1161.85640277854,0
5455,28,40,293,8.60428789826717,4.21441993929574,0.4,43.8814877449772,600.629796729565,-3281.84741318394,0
25958,29,47,300,10.1642351262477,4.36493493712773,0.47,44.5657793795679,947.095822519597,-1814.92649366824,1
28985,27,38,334,10.2745337337738,4.29409129247696,0.38,47.8078520554993,954.940861269612,-2573.37791643934,1
5850,20,47,675,8.6741969402259,3.01029995663981,0.47,75.3482650959784,433.688920378183,-14448.4029389584,0
5797,30,27,366,8.66509582133973,4.51544993495972,0.27,50.7473460514658,569.969851197438,-5184.53810493966,0
17890,31,55,149,9.79199717650276,4.66596493279171,0.55,28.0311328125668,955.515917983505,1333.30802910996,1
11731,37,56,727,9.36999018950572,5.56905491978365,0.56,79.0125754356383,547.19081168467,-15531.073272977,0
14390,27,26,868,9.57428879988141,4.29409129247696,0.26,88.4705437059121,543.936262292081,-20025.7758145843,0
18356,22,43,297,9.81771177551472,3.31132995230379,0.43,44.2732526944643,872.002078204356,-2127.85514939006,1
11730,38,45,813,9.36990494164752,5.71956991761564,0.45,84.8577599545292,510.977444153258,-18409.928550557,1
12614,27,36,270,9.4425625872236,4.29409129247696,0.36,41.5886574052131,795.367366377478,-1876.36671795478,0
19328,34,44,463,9.86931010073454,5.11750992628768,0.44,59.113760603543,784.331759194546,-6716.47042741747,0
19060,37,41,200,9.85534717720819,5.56905491978365,0.41,34.1116206124148,928.270362606475,245.23243771541,1
8140,22,21,201,9.00454545899659,3.31132995230379,0.21,34.2247000339231,748.185887160272,-626.420477465447,0
19518,26,49,135,9.87909239570141,3.91338994363176,0.49,26.2340214899116,991.253130152405,1746.28262951957,1
4641,35,45,969,8.44268513924118,4.89279003035213,0.45,94.8811970524116,257.603265827784,-24671.7980132197,0
15203,20,22,391,9.62924805578084,3.01029995663981,0.22,52.9767352156668,777.186806403269,-4875.3520821915,0
29650,19,31,451,10.2972174044259,2.85978495880782,0.31,58.11757951101,907.148048469233,-5790.03166453244,1
7152,18,39,571,8.87514731685335,2.70926996097583,0.39,67.6752621648307,523.691685995351,-10965.3727265404,0
31354,27,21,921,10.3530971296285,4.29409129247696,0.21,91.8687197897853,709.682575612689,-20936.0046288315,0
32741,22,48,73,10.3963833941361,3.31132995230379,0.48,17.2626021029853,1174.53385980269,3568.10695483464,1
6635,18,38,558,8.80011394676631,2.70926996097583,0.38,66.6797284016048,513.730075537367,-10634.4406804776,0
32493,23,56,384,10.3887799605038,3.46184495013578,0.56,52.3580845817674,961.321411621765,-3774.83758292078,1
19122,29,35,358,9.85859478364539,4.36493493712773,0.35,50.0218829277953,840.681786107903,-3730.89990317768,1
20047,27,46,988,9.90583479560448,4.29409129247696,0.46,96.0575073990651,576.317163824449,-23848.1777781208,0
13326,38,40,610,9.49747229312248,5.71956991761564,0.4,70.6109699532867,625.240520278136,-11628.9444515919,0
9053,35,29,350,9.11085147347544,4.89279003035213,0.29,49.2902741600161,671.572989718546,-4335.2472730299,0
8332,36,56,141,9.02785880238086,5.41853992195166,0.56,27.0121458412771,784.562700089334,666.426469081844,0
12137,27,53,559,9.40401391710636,4.29409129247696,0.53,66.7566212630135,635.981457704618,-10097.7823532191,0
32859,31,43,358,10.3999809589919,4.66596493279171,0.43,50.0218829277953,970.648160205207,-3072.26381484829,1
28022,22,27,955,10.2407451949312,3.31132995230379,0.27,94.0086829968889,675.094268074921,-22249.8142181247,0
7856,18,47,943,8.9690328500343,2.70926996097583,0.47,93.2568413838008,390.465935111273,-23226.311546214,1
13773,18,47,139,9.53046543291733,2.70926996097583,0.47,26.7541349869118,914.11682672906,1293.44923735322,1
10577,35,42,174,9.26643711132805,4.89279003035213,0.42,31.0937690213563,815.322926548122,210.610112943988,1
29432,19,35,724,10.2898377967846,2.85978495880782,0.35,78.8039831752151,781.286533805506,-14296.6324405197,0
4343,35,38,390,8.37632063253482,4.89279003035213,0.38,52.8886147890202,496.024539152108,-6112.46783306251,1
4056,22,46,509,8.30795254527102,3.31132995230379,0.46,62.8446403799161,432.249083940383,-9587.30108046516,0
20065,31,35,706,9.90673228270102,4.66596493279171,0.35,77.5453463929372,685.152266298953,-14215.9140698658,0
17361,21,38,331,9.76198159024195,3.33984878303764,0.38,47.5269452972849,839.114650336738,-3088.62865526021,1
11188,25,23,821,9.32259705432185,3.49485002168009,0.23,85.3890182220638,510.086580584542,-18669.5042659537,0
17774,22,29,699,9.78549199429842,3.31132995230379,0.29,77.0525385991517,667.467031537009,-14096.0191777958,0
21556,29,36,721,9.97840947905339,4.36493493712773,0.36,78.5950567932577,697.783918397638,-14614.4299553446,0
32377,26,35,245,10.3852035731556,3.91338994363176,0.35,39.0119328535224,1037.37750228768,-131.335345749567,1
25326,22,21,124,10.1395868150106,3.31132995230379,0.21,24.7739563206969,1065.64293171164,2295.75584109065,1
21932,32,28,69,9.99570203652394,4.8164799306237,0.28,16.6041305034553,1071.00504783115,3098.23617411633,1
31287,31,47,252,10.3509579547893,4.66596493279171,0.47,39.7429161592529,1020.19468042952,-367.487904664293,1
15526,24,23,582,9.65027131696563,3.61235994796777,0.23,68.5108678053926,685.253471372432,-10525.479858431,0
10369,33,43,824,9.24657586455828,5.24833380191629,0.43,85.5877221579555,481.83364686915,-18895.9266054345,0
4071,17,33,75,8.31164394850298,2.55875496314384,0.33,17.5870351144629,708.786361054594,1349.34313634803,0
21523,32,45,72,9.97687740976418,4.8164799306237,0.45,17.0992066874599,1063.86287448505,3025.77545598044,1
5964,29,56,413,8.69349667588463,4.36493493712773,0.56,54.8943095420986,552.487146568047,-6468.89045624234,0
10795,19,26,790,9.28683834294891,2.85978495880782,0.26,83.3189876388047,518.391761311118,-17646.8415108573,0
12084,26,29,65,9.39963754250656,3.91338994363176,0.29,15.9320307217165,941.745707173896,2514.6031225836,1
26748,25,51,274,10.1942149831739,3.49485002168009,0.51,41.9925087814676,975.160076659121,-1088.88059359871,1
22907,18,25,746,10.0391978196886,2.70926996097583,0.25,80.3260196728618,711.714176551058,-15331.5442397998,0
30907,24,27,476,10.338737974447,3.61235994796777,0.27,60.1819258798401,900.448319884422,-6484.25689001609,1
24569,36,30,1021,10.1092407646463,5.41853992195166,0.3,98.079822286857,605.970812798186,-24814.4201866687,0
31815,32,42,296,10.3676931556669,4.8164799306237,0.42,44.1754978629751,996.756869679155,-1466.18844758964,1
21504,37,30,970,9.97599424332288,5.56905491978365,0.3,94.9433309288606,591.771218621869,-23164.399191886,0
15364,22,42,978,9.6397823894658,3.31132995230379,0.42,95.4395065802068,523.439834999996,-23775.69385502,0
29787,20,34,230,10.3018273357017,3.01029995663981,0.34,37.4188160035738,1031.63706169405,145.661266464411,1
28853,22,48,706,10.2699692526652,3.31132995230379,0.48,77.5453463929372,781.487163336817,-13739.7187437712,0
12418,21,29,145,9.42690231192484,3.33984878303764,0.29,27.5242026640058,881.793537700626,1044.81790795104,1
26602,37,23,653,10.1887416799132,5.56905491978365,0.23,73.7653793425757,770.178878665849,-12186.1920657589,1
15456,29,49,427,9.6457525564523,4.36493493712773,0.49,56.0944316897478,754.71030880242,-5906.88947272924,0
23604,36,26,156,10.0691714681771,5.41853992195166,0.26,28.9064641441833,1011.22854426981,1488.81611609616,1
32955,33,44,438,10.4028982734868,5.24833380191629,0.44,57.0269325685204,925.871911639556,-5335.43576207271,1
14457,33,45,538,9.57893400530844,5.24833380191629,0.45,65.1306068907293,679.698075980779,-9292.72260418634,0
28384,25,42,706,10.2535808851093,3.49485002168009,0.42,77.5453463929372,776.229873122042,-13764.229093342,0
23597,26,33,991,10.0688748642894,3.91338994363176,0.33,96.2424315618369,616.311963359815,-23750.4314676786,0
7541,37,27,268,8.92811007820265,5.56905491978365,0.27,41.3858938047197,675.344102475025,-2384.6671649146,0
13506,20,54,761,9.51088931013479,3.01029995663981,0.54,81.3538358214159,580.3793709673,-16440.9272802331,0
29000,32,27,106,10.2750511089686,4.8164799306237,0.27,22.2789296929826,1104.88764576136,2780.64827659682,1
6629,29,45,681,8.79920924224139,4.36493493712773,0.45,75.7764946104892,449.164422179254,-14558.033646717,0
32678,25,39,632,10.3944573475908,3.49485002168009,0.39,72.2351733751107,842.936782229868,-11197.9847337348,1
11255,33,23,492,9.32856775334083,5.24833380191629,0.23,61.4814464064228,644.34743469401,-8175.31780806583,1
17653,20,49,356,9.77866101958928,3.01029995663981,0.49,49.8395641158136,831.347351597698,-3738.66330885527,1
11714,30,30,89,9.36853998664973,4.51544993495972,0.3,19.7779878019416,908.073871356051,2054.50556708906,1
25909,23,21,761,10.1623456776743,3.46184495013578,0.21,81.3538358214159,730.805151441236,-15693.2541572457,0
32499,36,47,163,10.3889645986137,5.41853992195166,0.47,29.7675396771434,1084.99054758041,1738.96804466331,1
22828,28,48,143,10.0357431316566,4.21441993929574,0.48,27.2688268817451,1020.65420152887,1759.22488442686,1
12227,22,26,321,9.41140190014419,3.31132995230379,0.26,46.5835893333419,764.044312998578,-3208.47917062611,0
6671,31,56,803,8.80552505270952,4.66596493279171,0.56,84.1908289702564,398.426494028451,-18598.261589135,0
5495,25,35,840,8.61159386683772,3.49485002168009,0.35,86.6427755231653,349.788833859212,-20002.9034142538,0
13361,22,45,926,9.50009529458889,3.31132995230379,0.45,92.1853250219915,510.941797429468,-22097.4914613147,0
12505,22,49,989,9.43388384331172,3.31132995230379,0.49,96.1191730777923,472.374954248598,-24390.9475379307,0
5477,24,52,487,8.60831278478372,3.61235994796777,0.52,61.0771012776029,502.139820654626,-8678.50503818901,0
20832,31,30,335,9.94424554500829,4.66596493279171,0.3,47.9012763090808,871.852786061772,-3015.35351452283,1
13635,20,43,249,9.52039529527969,3.01029995663981,0.43,39.4305760110757,833.869863134311,-1239.67623209949,1
26876,32,45,627,10.19898897404,4.8164799306237,0.45,71.8679702628469,789.02581195025,-11320.8385064513,0
12918,37,37,990,9.46637696659242,5.56905491978365,0.37,96.1808144542474,465.588298239392,-24451.9384446159,0
31271,18,29,951,10.3504464294737,2.70926996097583,0.29,93.758480044154,707.354395442079,-21958.4486752855,0
24621,27,29,377,10.1113550162978,4.29409129247696,0.29,51.7351517455241,891.278544959322,-3949.69180298374,1
28743,26,21,950,10.266149538319,3.91338994363176,0.21,93.695865314559,679.490384568384,-22054.690167068,0
8164,20,29,334,9.00748952392973,3.01029995663981,0.29,47.8078520554993,669.289498211611,-3960.58789498761,0
15463,34,23,489,9.64620535247543,5.11750992628768,0.23,61.2390284919611,718.912101916015,-7738.87989299776,0
17677,29,55,283,9.78001963853588,4.36493493712773,0.55,42.8932013083626,865.336592088828,-1834.54767767555,1
20227,20,54,693,9.9147736245531,3.01029995663981,0.54,76.6286143807225,702.879346289432,-13744.130245722,0
12184,28,39,783,9.407878894575,4.21441993929574,0.39,82.847233752764,540.508301387518,-17313.4271739941,0
27011,36,56,239,10.203999469426,5.41853992195166,0.56,38.3791643674333,987.793036328243,-256.82168155937,1
12514,25,30,705,9.43460329655831,3.49485002168009,0.3,77.4750611127015,582.921405554858,-14684.5454147502,0
31657,18,40,441,10.3627145721544,2.70926996097583,0.4,57.2797007814126,929.496415192963,-5413.51700848487,1
21627,24,21,298,9.98169781307269,3.61235994796777,0.21,44.3708841892559,908.132029954659,-1967.35187682007,1
5895,22,52,163,8.68185981297147,3.31132995230379,0.52,29.7675396771434,707.063059968385,-73.3736118709299,0
6519,30,22,107,8.78247626892454,4.51544993495972,0.22,22.421364849,764.401784266914,1140.36368400959,0
12183,22,42,1020,9.40779681635441,3.31132995230379,0.42,98.0189180944187,454.938202973363,-25525.2332519964,0
12880,34,45,385,9.46343099965834,5.11750992628768,0.45,52.4467229762667,730.192918008207,-4940.29244810485,0
8261,26,49,553,9.01930092456251,3.91338994363176,0.49,66.2944693401402,555.906314311138,-10295.7729976156,0
21013,37,46,51,9.95289657279367,5.56905491978365,0.46,13.454733409122,1075.4990722913,3307.82064582494,1
27159,38,53,924,10.2094637621435,5.71956991761564,0.53,92.058762940413,665.187806578084,-21265.6487588477,0
27275,33,33,377,10.2137258107013,5.24833380191629,0.33,51.7351517455241,910.601425949589,-3850.11243109777,1
15355,34,51,53,9.63919643287492,5.11750992628768,0.51,13.8220005342095,1002.3522316956,2931.01962879672,1
9103,28,37,918,9.11635930850529,4.21441993929574,0.37,91.6784356593941,422.678950909114,-22237.3839867089,1
15432,34,30,746,9.64419855458556,5.11750992628768,0.3,80.3260196728618,604.065611528346,-15847.2355775264,0
26120,33,47,212,10.1704565833904,5.24833380191629,0.47,35.455159599694,997.977284965888,354.435214647459,1
12441,29,36,408,9.42875274891449,4.36493493712773,0.36,54.4619667345081,714.575130772136,-5602.4293688968,0
28843,27,43,912,10.2696226081804,4.29409129247696,0.43,91.2971401647882,692.894393429809,-20728.2870726549,0
13034,18,31,1013,9.47531660689233,2.70926996097583,0.31,97.5919345335099,476.192270643281,-25191.6441072659,0
6974,28,25,550,8.8499442272356,4.21441993929574,0.25,66.0626734379902,518.695593638453,-10373.4878904155,0
27973,23,29,983,10.2389950382205,3.46184495013578,0.29,95.7488132965361,663.360283232417,-23245.6718689262,0
7293,32,21,505,8.89467026298423,4.8164799306237,0.21,62.5254728402132,545.75019242157,-8983.04258690571,0
10012,28,55,441,9.21153965255166,4.21441993929574,0.55,57.2797007814126,650.364828922129,-6769.38656938902,0
28965,27,29,691,10.2738434835307,4.29409129247696,0.29,76.4869919808384,782.515819449143,-13268.3202338924,1
20962,32,52,679,9.95046655373012,4.8164799306237,0.52,75.6339136450047,706.479054189051,-13289.9379107279,0
12641,18,31,82,9.44470077849556,2.70926996097583,0.31,18.6991740603364,942.597809415902,2299.05721635363,1
32069,27,37,201,10.3756451104112,4.29409129247696,0.37,34.2247000339231,1061.475389528,898.748233047761,1
13372,32,55,91,9.50091824753999,4.8164799306237,0.55,20.0805911731364,934.9269439347,2151.51119585703,1
27849,21,50,192,10.234552338068,3.33984878303764,0.5,33.1993391364581,1038.71761121086,948.314070022641,1
11136,17,48,654,9.3179383825742,2.55875496314384,0.48,73.8377700174622,584.468558533758,-13139.3783014743,0
24159,17,43,780,10.0924122604637,2.55875496314384,0.43,82.6445539378254,711.921569416081,-16397.9009951557,0
17563,17,31,784,9.77354969542174,2.55875496314384,0.31,82.9147268500951,634.046392907107,-16909.7346126539,1
10508,28,51,210,9.25989215080543,4.21441993929574,0.51,35.2332297746879,793.281333450674,-601.185215764737,0
9326,23,40,953,9.14056147736827,3.46184495013578,0.4,93.8836326405365,419.325503914552,-23423.4318670108,0
21234,29,54,455,9.96335894957352,4.36493493712773,0.54,58.4507483434534,815.408159013074,-6350.14466604005,0
26288,28,50,237,10.176867840277,4.21441993929574,0.5,38.1669320492729,989.535556530159,-207.16070486843,1
29139,30,45,503,10.2798327620704,4.51544993495972,0.45,62.365527133463,867.713676983095,-7384.05855804117,1
13006,21,55,385,9.4731660684291,3.33984878303764,0.55,52.4467229762667,743.271073764611,-4884.61666088117,0
28619,20,49,992,10.261826111899,3.01029995663981,0.49,96.3040244338884,668.754955467057,-23527.8515043818,0
32443,19,33,379,10.3872399823752,2.85978495880782,0.33,51.9135756792005,966.756889589397,-3626.56940012532,1
22633,32,40,451,10.0271642972297,4.8164799306237,0.4,58.11757951101,829.723929473854,-6169.70879668306,1
29903,17,48,316,10.3057140887938,2.55875496314384,0.48,46.1077717012453,983.453754573221,-2019.00458609861,1
17204,21,39,574,9.75289719390363,3.33984878303764,0.39,67.9037622353257,714.74637798806,-10155.3309907061,0
24619,34,32,869,10.1112737815293,5.11750992628768,0.32,88.5353942771589,665.576864599822,-19458.9925715,0
30605,19,27,784,10.3289186732852,2.85978495880782,0.27,82.9147268500951,766.131660658659,-16241.1907491835,1
28217,22,41,343,10.2476799121725,3.31132995230379,0.41,48.6449265570701,949.261783931882,-2827.07514608045,1
12562,21,51,855,9.43843166301433,3.33984878303764,0.51,87.6248285871942,524.239842867306,-19704.2827317266,1
25126,19,48,126,10.1316584455644,2.85978495880782,0.48,25.0428128909627,1065.35044719229,2254.34719436641,1
18577,23,28,574,9.8296795353914,3.46184495013578,0.28,67.9037622353257,731.837554109141,-10069.5607221086,0
17838,26,43,898,9.78908629222615,3.91338994363176,0.43,90.4036364354228,584.872366965472,-20812.0072327115,0
29479,34,22,546,10.2914334244254,5.11750992628768,0.22,65.7528576737223,846.181017552504,-8688.82206833006,1
12865,37,32,155,9.46226572471585,5.56905491978365,0.32,28.7823094654386,868.945485430255,810.591154170651,1
23410,38,40,367,10.060918560485,5.71956991761564,0.4,50.8376058771408,876.1219326,-3777.81844869018,1
31206,20,32,1007,10.3483656630011,3.01029995663981,0.32,97.2250316736488,684.292072960431,-23952.432728767,0
26514,17,44,804,10.1854281743588,2.55875496314384,0.44,84.2576663379339,724.896837333798,-17090.8457460974,0
6018,25,31,757,8.70251025718999,3.49485002168009,0.31,81.0805235955063,401.971975614845,-17122.4070752574,0
28650,32,21,330,10.2629087221429,4.8164799306237,0.21,47.4330969533651,950.850083964509,-2495.38972036425,1
10602,26,53,855,9.26879794154775,3.91338994363176,0.53,87.6248285871942,482.758072189922,-19894.8421810548,0
23906,18,22,250,10.0818847524379,2.70926996097583,0.22,39.53484440047,966.708115768603,-611.915283839194,1
20322,21,40,849,9.91945932204583,3.33984878303764,0.4,87.2328161898123,638.112089063563,-18957.8689181511,0
28322,29,26,145,10.251394166783,4.36493493712773,0.26,27.5242026640058,1070.27816274623,1979.48486697387,1
23064,31,45,210,10.0460282393182,4.66596493279171,0.45,35.2332297746879,972.577032377267,266.235881771113,1
20724,31,56,663,9.93904772793468,4.66596493279171,0.56,74.4873792345128,711.615971854135,-12782.806892677,0
24052,31,53,738,10.0879734321595,4.66596493279171,0.53,79.774585122516,715.623195283625,-15050.4865196876,0
6377,28,40,364,8.76045304631527,4.21441993929574,0.4,50.5665464386942,593.060652652394,-5034.74814866463,0
26975,34,54,423,10.2026657901263,5.11750992628768,0.54,55.7530840910929,884.989106595879,-5155.33322498184,1
32816,34,39,104,10.3986714803122,5.11750992628768,0.39,21.9925998503194,1135.70776400586,2968.29393991924,1
15125,18,30,454,9.62410428289904,2.70926996097583,0.3,58.3675609774075,745.619613347088,-6676.57855685933,0
12540,18,24,261,9.43667881418691,2.70926996097583,0.24,40.6717260115619,808.804908670262,-1623.15148996886,0
6209,24,34,901,8.73375513136489,3.61235994796777,0.34,90.5955548856321,350.774255334111,-21996.9053094396,0
22638,31,50,509,10.0273851891924,4.66596493279171,0.5,62.8446403799161,802.517812912974,-7880.4578566938,0
25122,17,32,924,10.1314992352472,2.55875496314384,0.32,92.058762940413,664.702213624434,-21284.1035595158,0
16710,33,47,136,9.72376262158944,5.24833380191629,0.47,26.3645695687914,945.881294027993,1509.901972402,1
27921,34,25,478,10.2371343728538,5.11750992628768,0.25,60.3452669340533,865.310380852331,-6711.79543600976,1
26026,19,39,704,10.1668513173367,2.85978495880782,0.39,77.4047373453399,759.571254681086,-13795.2822161424,0
27935,28,23,696,10.2376356618932,4.21441993929574,0.23,76.8407527246501,771.839171364334,-13474.7419871223,0
32795,29,27,555,10.3980313437278,4.36493493712773,0.27,66.4487324308542,873.086665693858,-8806.48587072135,1
21811,26,47,380,9.99016970867185,3.91338994363176,0.47,52.0026540822875,863.08562554126,-4170.33581459717,1
13988,18,24,293,9.54595509818327,2.70926996097583,0.24,43.8814877449772,814.438558602656,-2319.20721846505,0
5629,37,47,120,8.63568708546403,5.56905491978365,0.47,24.2314811416738,717.037880887858,721.7123630589,0
30895,26,49,299,10.3383496374951,3.91338994363176,0.49,44.4683929011306,993.266981656567,-1558.1055042116,1
25786,34,23,408,10.1575869879708,5.11750992628768,0.23,54.4619667345081,881.10202105355,-4784.73120684473,1
10025,38,29,737,9.21283725217477,5.71956991761564,0.29,79.7054937196602,506.546060997055,-16029.1447852881,0
21849,17,44,481,9.99191043288602,2.55875496314384,0.44,60.5897908862923,820.048014089181,-7042.51598954093,0
8855,25,31,531,9.08873755021693,3.49485002168009,0.31,64.5832269851305,583.413341039815,-9546.41932954241,0
31386,25,36,787,10.3541172125987,3.49485002168009,0.36,83.1170064279546,767.541780328984,-16321.6564437288,0
11880,33,56,972,9.38261159291664,5.24833380191629,0.56,95.0675238595103,455.625657673845,-23891.8908924175,0
17701,20,45,770,9.78137641414116,3.01029995663981,0.45,81.9667644731205,639.141508082842,-16439.289199988,0
27137,17,32,1020,10.2086533893277,2.55875496314384,0.32,98.0189180944187,647.773209935808,-24587.0194425332,0
7765,23,23,350,8.95738173558279,3.46184495013578,0.23,49.2902741600161,646.763536022515,-4449.72269215365,0
4897,32,39,752,8.49637805170232,4.8164799306237,0.39,80.7380965300144,353.713821205558,-17172.0029219123,0
23727,34,54,612,10.0743689191875,5.11750992628768,0.54,70.7595449279885,763.732580313036,-11009.1066821636,0
19174,23,46,81,9.86131047363694,3.46184495013578,0.46,18.5424250943932,1035.83971082237,2768.66397535844,1
11306,18,40,887,9.33308883723524,2.70926996097583,0.4,89.6977929292735,491.636189583205,-20907.0500253908,0
29332,21,36,323,10.2864343492137,3.33984878303764,0.36,46.7731350958209,969.77087617505,-2242.85209272269,1
25402,27,26,459,10.1425831900643,4.29409129247696,0.26,58.7828043590173,856.522551299533,-6247.95330616238,1
18952,33,34,563,9.84966474583862,5.24833380191629,0.34,67.0636671302738,730.998741671853,-9752.829583047,0
21067,35,43,277,9.95546311412647,4.89279003035213,0.43,42.2939524039667,907.07449519488,-1491.17510499593,1
32346,27,40,431,10.3842456446797,4.29409129247696,0.4,56.4345671071565,930.418740910791,-5130.69968697506,1
15717,32,27,873,9.66249820807633,4.8164799306237,0.27,88.7945072472394,559.240536385761,-20114.4031196555,0
30334,23,40,646,10.3200244746113,3.46184495013578,0.4,73.2574441331509,818.519127379195,-11739.3021228092,0
7397,37,24,327,8.90882979158787,5.56905491978365,0.24,47.1509075768655,636.567204085908,-3934.33255112583,1
16833,36,42,891,9.73109652441908,5.41853992195166,0.42,89.9548548218302,564.930506348042,-20677.6179005534,0
25644,29,33,573,10.1520649051071,4.36493493712773,0.33,67.8276465380431,804.277573199062,-9673.55117607836,0
9811,24,39,260,9.19125948416339,3.61235994796777,0.39,40.5691215406648,749.442121930886,-1870.67333653413,0
26835,26,34,354,10.1974622846109,3.91338994363176,0.34,49.65685834863,927.117354799171,-3201.5745044389,1
11853,29,32,281,9.3803362790795,4.36493493712773,0.32,42.693984673939,774.17498683698,-2223.85480454634,0
17104,18,43,673,9.74706763326483,2.70926996097583,0.43,75.2051962107943,673.437132338645,-13285.2067338739,0
13823,33,34,971,9.53408915046436,5.24833380191629,0.34,95.0054398529058,489.943629219094,-23694.069043612,0
7209,23,46,427,8.88308552440458,3.46184495013578,0.46,56.0944316897478,590.492841367333,-6671.66832243858,0
15685,23,21,269,9.66046012062478,3.46184495013578,0.21,41.4873460078615,850.618731158197,-1593.27860197639,1
30581,33,31,418,10.3281341800602,5.24833380191629,0.31,55.3246713888916,917.226236551086,-4858.17373156203,1
11918,23,47,146,9.38580514130692,3.46184495013578,0.47,27.6514085427651,871.380536849596,977.774229941489,1
32288,34,39,763,10.3824509231533,5.11750992628768,0.39,81.4902834979859,774.6766855146,-15523.6964220543,0
17390,21,54,550,9.76365060734833,3.33984878303764,0.54,66.0626734379902,728.611344862314,-9402.97139282463,0
17108,33,25,739,9.7473014693468,5.24833380191629,0.25,79.8436403525782,630.066786284996,-15503.2332342639,0
13310,20,34,1006,9.49627091138916,3.01029995663981,0.34,97.1637983883894,481.785344599776,-24924.0182871429,0
22974,22,52,696,10.0421184207053,3.31132995230379,0.52,76.8407527246501,730.257212443901,-13695.3728769558,1
27323,37,25,255,10.2154841173193,5.56905491978365,0.25,40.0538735166645,979.035818395746,-641.725997159383,1
14980,31,42,217,9.61447125707121,4.66596493279171,0.42,36.0066194349733,866.061184429991,-399.595026054002,1
21050,35,34,259,9.95465583911053,4.89279003035213,0.34,40.4663697128053,917.667116042704,-1038.45045088706,1
29952,29,38,663,10.3073513792773,4.36493493712773,0.38,74.4873792345128,802.544024440833,-12321.8489914877,0
13444,21,47,351,9.506288188845,3.33984878303764,0.47,49.3820677205899,769.042682530722,-3912.69408953939,0
30786,38,36,880,10.33481532017,5.71956991761564,0.36,89.2468479953739,712.622384946309,-19577.6297984884,0
4599,19,45,315,8.43359416753992,2.85978495880782,0.45,46.0122695619919,561.173799868362,-3976.34469591172,0
28770,22,53,344,10.2670884565456,3.31132995230379,0.53,48.7374209977925,953.724758793805,-2829.47972526934,1
22979,33,23,188,10.0423360343549,5.24833380191629,0.23,32.737947981694,982.724465621173,753.116788279388,1
6091,18,21,721,8.71456755083648,2.70926996097583,0.21,78.5950567932577,423.918290651704,-15906.2596056378,0
23536,17,38,350,10.0662864428412,2.55875496314384,0.38,49.2902741600161,905.627298252983,-3228.01849766089,1
7908,20,33,503,8.97563018429051,3.01029995663981,0.33,62.365527133463,575.148283921146,-8803.07712025723,0
28008,25,46,652,10.2402454626345,3.49485002168009,0.46,73.692945971383,796.144749661699,-12033.1050209689,0
29221,32,47,849,10.2826429078539,4.8164799306237,0.47,87.2328161898123,717.437165322641,-18549.2189489641,0
13473,17,37,203,9.50844296175585,2.55875496314384,0.37,34.4502371847659,863.611897796114,-141.309450824391,1
26614,38,49,721,10.1891926721037,5.71956991761564,0.49,78.5950567932577,740.928007445781,-14398.0956387984,0
26354,22,27,930,10.1793753451052,3.31132995230379,0.27,92.4381305479359,669.479425996989,-21448.1111939167,0
10012,28,31,111,9.21153965255166,4.21441993929574,0.31,22.9863778651192,855.644766419889,1488.17869336133,1
17461,37,26,591,9.76772510152213,5.56905491978365,0.26,69.1900476790069,696.866828314123,-10727.0694207624,0
17918,17,44,992,9.79356107315752,2.55875496314384,0.44,96.3040244338884,558.669385541802,-24085.4913071784,0
27034,27,45,454,10.2048506120438,4.29409129247696,0.45,58.3675609774075,874.597798550262,-6024.54091097686,1
23128,30,31,946,10.0487992836962,4.51544993495972,0.31,93.4451493290711,624.596808943974,-22198.2141940598,0
9242,37,51,445,9.13151359143021,5.56905491978365,0.51,57.6157105256414,622.525892973146,-7005.78505773701,0
4136,30,37,287,8.32748441618826,4.51544993495972,0.37,43.2900606619577,546.070896840795,-3373.17488331658,0
21510,37,36,562,9.97627322226178,5.56905491978365,0.36,66.9869842471365,759.696093861088,-9583.08632519399,0
26960,37,34,917,10.2021095650262,5.56905491978365,0.34,91.614953879899,666.572422123493,-21025.3605468529,0
9112,26,40,963,9.11734750512702,3.91338994363176,0.4,94.5078678245916,407.784759741611,-23809.4396589234,0
22825,26,50,830,10.0356117054632,3.91338994363176,0.5,85.9842904325217,670.175945377039,-18182.7020556716,0
13447,20,29,206,9.50651131182387,3.01029995663981,0.29,34.7870089539429,858.281234398526,-220.953008283741,1
31043,26,35,801,10.3431286191114,3.91338994363176,0.35,84.0570574052298,756.641031484606,-16816.543652508,0
10184,26,42,258,9.22857314023724,3.91338994363176,0.42,40.3634697673898,757.177588190369,-1789.53314390687,0
9895,21,48,802,9.19978485803667,3.33984878303764,0.48,84.123959344227,491.809648446342,-18149.2214872075,0
22741,29,46,118,10.0319247417114,4.36493493712773,0.46,23.9577928223017,1038.65780172376,2259.55824113401,1
28086,24,53,567,10.2430265105281,3.61235994796777,0.53,67.3698781145977,834.201676769185,-9356.19131148115,1
28836,27,31,231,10.2693798855245,4.29409129247696,0.31,37.5262024823755,1015.22019614947,52.1727377961273,1
10291,35,31,882,9.23902500583609,4.89279003035213,0.31,89.375831176016,459.323269463366,-20881.2823885949,0
