LUX,"Temperature
(Celsius)","Humidity
(in %)",Moisture,a,b,c,e,y,Y,
29527,20,49,326,10.2930603779754,3.01029995663981,0.49,47.0566282037308,971.943534373541,-2307.84513417064,1
10931,18,35,763,9.29935806829384,2.70926996097583,0.35,81.4902834979859,533.23940503433,-16727.1350470032,0
18114,37,25,887,9.80444039893489,5.56905491978365,0.25,89.6977929292735,582.423531340856,-20460.1749971965,0
24390,31,35,680,10.10192849121,4.66596493279171,0.35,75.7052243361146,743.060375284806,-13135.4690061655,0
24291,17,38,214,10.0978611903542,2.55875496314384,0.38,35.6763155481162,994.951184368378,280.690640576947,1
6623,23,52,537,8.79830371848498,3.46184495013578,0.52,65.0525773273242,518.87524620772,-10006.8841788143,0
10950,29,53,591,9.30109473524465,4.36493493712773,0.53,69.1900476790069,597.854463591141,-11200.1008269184,0
7721,23,53,305,8.95169916830882,3.46184495013578,0.53,45.0508972068076,671.57856305715,-3255.11912713589,0
32840,26,41,234,10.3994025635664,3.91338994363176,0.41,37.8473305435331,1048.02656122635,155.643569481034,1
21719,35,32,982,9.98594273247232,4.89279003035213,0.32,95.687001098168,593.78988030348,-23556.5673396578,0
19362,35,31,887,9.87106766128002,4.89279003035213,0.31,89.6977929292735,602.332223525065,-20361.5368059513,0
8489,21,23,537,9.04652648673797,3.33984878303764,0.23,65.0525773273242,572.181141040849,-9767.46638337914,1
6779,26,25,642,8.82158487743096,3.91338994363176,0.25,72.966244293256,473.066511575297,-13272.1041464447,0
4076,19,26,125,8.31287139434261,2.85978495880782,0.26,24.9085795114118,663.155783005238,412.025523954182,0
4891,34,25,736,8.49515206053936,5.11750992628768,0.25,79.6363660774373,357.988046357884,-16652.0573963072,0
7853,29,32,240,8.96865090337487,4.36493493712773,0.32,38.4850327232721,708.780582356883,-1614.71410859217,0
17618,18,49,964,9.77667638566974,2.70926996097583,0.49,94.570152154454,564.304281108769,-23114.3694431689,0
5814,28,44,666,8.66802408111882,4.21441993929574,0.44,74.7031596563999,428.990220076095,-14189.7010678405,0
15349,34,28,423,9.63880560431341,5.11750992628768,0.28,55.7530840910929,750.21531762864,-5821.67387608306,0
19795,21,53,672,9.89318465954023,3.33984878303764,0.53,75.1336003285737,704.720537823478,-13095.1707060448,0
24711,33,48,805,10.1150037676094,5.24833380191629,0.48,84.3244715017163,691.282782803233,-17274.6563960034,0
23142,28,29,52,10.0494044274363,4.21441993929574,0.29,13.6389825337439,1105.34593731588,3448.31325102089,1
6583,25,28,1023,8.79224584746788,3.49485002168009,0.28,98.2015608890078,318.024579043667,-26248.5146444659,0
5717,19,25,539,8.65119947126397,2.85978495880782,0.25,65.2085809729995,490.208831908332,-10191.0140889576,0
7661,32,40,753,8.94389780251682,4.8164799306237,0.4,80.8066522146851,446.98090195053,-16796.7726801633,1
17496,17,55,628,9.7697275623566,2.55875496314384,0.55,71.9415007179425,699.469385625525,-11816.0904763892,1
10989,37,45,101,9.30465005144692,5.56905491978365,0.45,21.5593629361003,877.04764382339,1734.99760019213,1
7040,22,32,57,8.85936344915209,3.31132995230379,0.32,14.5423460247437,835.377792827779,2114.19443736701,1
28158,27,38,528,10.2455867850225,4.29409129247696,0.38,64.3477913763364,848.573286820252,-8175.08709064325,1
30557,31,46,430,10.3273490709224,4.66596493279171,0.46,56.3496460623719,914.676000021199,-5185.13183399098,1
5612,28,37,641,8.63266244122235,4.21441993929574,0.37,72.8933353386578,432.367798221371,-13420.139310062,0
15697,31,32,410,9.66122489027521,4.66596493279171,0.32,54.6351436465342,764.904545089723,-5413.12147571418,0
4258,25,35,183,8.35655484545343,3.49485002168009,0.35,32.1560887423818,624.778474036483,-804.341510780758,0
15919,34,42,593,9.67526864335514,5.11750992628768,0.42,69.3404361144055,677.422203608935,-10879.839110916,1
17955,29,31,781,9.79562390666018,4.36493493712773,0.31,82.7121473546612,629.608478898056,-16821.2329393984,0
24753,25,26,459,10.1167019727725,3.49485002168009,0.26,58.7828043590173,855.025979386604,-6261.14554795248,1
5652,22,55,886,8.63976474380442,3.31132995230379,0.55,89.6334571127691,339.177695548993,-21555.3826797515,0
22563,36,44,279,10.0240666754945,5.41853992195166,0.44,42.4942367392741,919.186292609758,-1476.2190218819,1
5309,32,24,219,8.57715877258367,4.8164799306237,0.24,36.2258823217087,637.037657807314,-1482.47573887243,0
8669,38,33,290,9.06750872286864,5.71956991761564,0.33,43.5863472374085,691.461070341442,-2815.22862514688,0
28406,24,54,383,10.2543556694411,3.61235994796777,0.54,52.2693588028049,927.61140984015,-3922.05719803339,1
24773,22,49,254,10.1175096294008,3.31132995230379,0.49,39.9503733568546,969.777793357265,-678.076544841135,1
10219,38,23,114,9.23200401161221,5.71956991761564,0.23,23.4053301268188,848.469376578481,1405.85506841822,1
30510,24,23,950,10.3258097777107,3.61235994796777,0.23,93.695865314559,696.07881921043,-21971.9917482572,0
19093,32,37,847,9.85707705471346,4.8164799306237,0.37,87.1019066343328,615.173297360964,-18998.7529308534,1
32365,33,56,640,10.3848328709796,5.24833380191629,0.56,72.8203826021473,826.844746673759,-11510.9468148958,1
14829,19,33,191,9.60434000197507,2.85978495880782,0.33,33.0843263186882,891.915494817486,235.601711258146,1
18599,33,40,342,9.83086309481513,5.24833380191629,0.4,48.5523304260724,837.746444900045,-3354.01215779075,1
15105,34,33,278,9.62278109382077,5.11750992628768,0.33,42.3941619437963,826.76496053463,-1906.05482342486,1
30365,35,27,980,10.3210459083317,4.89279003035213,0.27,95.5633030523071,676.091305206731,-23071.0240451984,0
24250,38,38,91,10.0961718963656,5.71956991761564,0.38,20.0805911731364,1069.15127698704,2808.8332519498,1
27117,38,40,440,10.2079161164665,5.71956991761564,0.4,57.1955175467326,873.728092503709,-5657.23933718918,1
8962,26,44,671,9.10074869534609,3.91338994363176,0.44,75.0619633765209,520.911401869207,-13933.6172456148,0
25510,19,40,773,10.1468258111359,2.85978495880782,0.4,82.1704571600131,726.115435785479,-16101.5366270906,0
13112,37,25,905,9.48128312042367,5.56905491978365,0.25,90.8510601296818,500.716065018777,-21445.4564683085,1
19198,17,42,956,9.86256138592348,2.55875496314384,0.42,94.0711699261091,588.301855757789,-22730.2903113768,0
17442,33,27,370,9.76663636978693,5.24833380191629,0.27,51.1078295158145,807.049251849353,-4192.14499733997,0
23407,36,22,188,10.0607904019099,5.41853992195166,0.22,32.737947981694,986.135114712074,770.039798831093,1
20040,23,31,798,9.9054855551988,3.46184495013578,0.31,83.8561571618692,654.135716338995,-17243.7710465557,0
4105,33,48,337,8.31996102188653,5.24833380191629,0.48,48.087810352023,511.604151944898,-4716.02804219646,0
17459,38,48,1022,9.76761055398477,5.71956991761564,0.48,98.1407032080534,522.672952457762,-25265.1398719381,0
18066,36,49,886,9.80178699770979,5.41853992195166,0.49,89.6334571127691,583.568357973348,-20423.4836719346,0
11250,26,53,905,9.32812340763257,3.91338994363176,0.53,90.8510601296818,476.639935256391,-21560.7032639781,0
30157,32,42,137,10.3141723476785,4.8164799306237,0.42,26.494768946077,1089.55832135119,2213.63798821682,1
22343,28,56,897,10.0142683518795,4.21441993929574,0.56,90.3396082501135,637.222678345009,-20519.5583984475,0
20953,19,46,718,9.95003711318911,2.85978495880782,0.46,78.3857944036106,701.485386471578,-14516.9782111407,1
15897,19,40,606,9.67388569116087,2.85978495880782,0.4,70.3132573377742,684.770518608272,-11234.951417626,0
23554,18,35,376,10.0670509364015,2.70926996097583,0.35,51.6458055804427,890.715721424717,-3942.76380447459,1
22303,37,54,886,10.012476477548,5.56905491978365,0.54,89.6334571127691,632.861150366108,-20180.2309597334,0
24882,30,54,989,10.1218999294744,4.51544993495972,0.54,96.1191730777923,626.706560111014,-23629.4922517819,0
19863,17,38,703,9.89661398359295,2.55875496314384,0.38,77.334375016743,696.716840203649,-14084.0989582922,0
13733,18,32,738,9.52755697453028,2.70926996097583,0.32,79.774585122516,595.028972334096,-15654.4404683507,0
5100,20,23,579,8.53699581871242,3.01029995663981,0.23,68.2835806113318,447.26028789673,-11526.3597769912,0
17635,17,45,679,9.77764084267015,2.55875496314384,0.45,75.6339136450047,678.971113730126,-13441.8475950227,0
6719,33,27,240,8.81269461292015,5.24833380191629,0.27,38.4850327232721,670.102836935972,-1788.15347836781,0
5320,32,33,876,8.57922858233569,4.8164799306237,0.33,88.9885394544069,321.067840505404,-21300.5335580799,0
14038,38,35,436,9.54952321729037,5.71956991761564,0.35,56.8580547507954,719.554976120348,-6313.11938951108,1
24729,23,44,720,10.1157319229813,3.46184495013578,0.44,78.5253400912363,736.893277803243,-14393.9548473751,1
12760,30,31,884,9.45407055689878,4.51544993495972,0.31,89.5047007654262,509.052496935529,-20714.3476315379,0
11474,38,44,568,9.34783888516182,5.71956991761564,0.44,67.4463013446054,610.469874301994,-10477.6226720923,0
17389,36,25,934,9.76359310138207,5.41853992195166,0.25,92.690513293103,555.778683701939,-22139.6475294545,0
32999,32,39,242,10.4042325369592,4.8164799306237,0.39,38.6962784091646,1038.68010615872,-56.697494538395,1
11398,34,51,617,9.34119318039495,5.11750992628768,0.51,71.1301684401557,590.628610202825,-11996.437981247,0
12168,26,53,640,9.40656483393913,3.91338994363176,0.53,72.8203826021473,602.458908426529,-12624.7856423214,0
5724,33,21,404,8.65242314067634,5.24833380191629,0.21,54.1146442357188,542.615246237926,-6276.74031051508,0
23342,34,24,426,10.0580095919723,5.11750992628768,0.24,56.0092090299145,847.682369689268,-5419.5875072736,1
12918,22,51,169,9.46637696659242,3.31132995230379,0.51,30.4948713961128,873.530306393079,570.768818174469,1
15281,24,46,131,9.63436550560526,3.61235994796777,0.46,25.7082728804854,938.848187376439,1555.40399544119,1
12941,20,22,94,9.46815584482167,3.01029995663981,0.22,20.5300756568676,934.949447540925,2103.53891558359,1
32825,19,28,399,10.398945699171,2.85978495880782,0.28,53.6786525908849,958.986234553528,-4170.56220136581,1
17558,27,53,74,9.77326496548615,4.29409129247696,0.53,17.4252069261289,1016.94470771555,2768.0901176666,1
22905,26,56,758,10.0391105063208,3.91338994363176,0.56,81.1489039163161,700.151113937761,-15753.9476803231,0
22460,38,42,674,10.0194912282924,5.71956991761564,0.42,75.2767511058144,719.54452754536,-13074.2967187397,0
6790,19,56,142,8.82320622055274,2.85978495880782,0.56,27.1406510348174,755.305000163055,513.443669438835,0
32572,28,33,430,10.391208302587,4.21441993929574,0.33,56.3496460623719,933.00212384303,-5090.96821667828,1
20193,24,39,141,9.91309128867882,3.61235994796777,0.39,27.0121458412771,996.26551203669,1668.64989354556,1
19651,36,39,160,9.88588350658777,5.41853992195166,0.39,29.4001993193105,964.635877022316,1183.57218772871,1
14857,35,34,1020,9.60622641363735,4.89279003035213,0.34,98.0189180944187,490.564782172142,-25348.9931136093,0
6364,35,32,558,8.75841238945768,4.89279003035213,0.32,66.6797284016048,491.722340413928,-10722.850506112,0
10369,21,36,395,9.24657586455828,3.33984878303764,0.36,53.3283669541534,686.700688205234,-5402.78026545448,0
19146,34,32,994,9.8598490955063,5.11750992628768,0.32,96.4271376042934,557.97160505039,-24138.8779470088,0
30418,21,26,236,10.3227898174323,3.33984878303764,0.26,38.0605662278035,1030.83738531356,20.7692285451408,1
16452,32,25,61,9.70820232935031,4.8164799306237,0.25,15.2451947092087,1011.12026177224,2893.18009748211,1
7513,32,26,873,8.92439013236916,4.8164799306237,0.26,88.7945072472394,394.590947749558,-20879.7984889204,0
6855,38,50,355,8.83273359199642,5.71956991761564,0.5,49.7482597843093,604.399214274634,-4766.13853302627,0
8661,35,24,456,9.06658546833104,4.89279003035213,0.24,58.5338661597641,606.355727513922,-7369.19995813719,0
12139,35,26,483,9.4041786888978,4.89279003035213,0.26,60.7524838941384,667.911278205691,-7817.57476341146,0
23143,19,30,658,10.0494476379797,2.85978495880782,0.3,74.1269075165288,750.57661908993,-12449.2093064685,0
23837,26,31,913,10.0789942743347,3.91338994363176,0.31,91.3607570173194,648.008625219153,-20990.6676185116,0
4186,21,27,985,8.33950090300594,3.33984878303764,0.27,95.87236421399,239.834025752677,-25287.9632685819,0
25620,31,50,780,10.1511285754507,4.66596493279171,0.5,82.6445539378254,713.681823040278,-16371.3216938958,0
8141,33,32,917,9.00466830157398,5.24833380191629,0.32,91.614953879899,392.468888565563,-22341.8920031519,0
26029,37,39,1019,10.1669665800397,5.56905491978365,0.39,97.9579905996668,620.024240159027,-24676.4709296926,0
22414,28,28,812,10.017441042612,4.21441993929574,0.28,84.7912104803582,670.715717988565,-17600.8879552954,0
9301,20,24,384,9.13787720024247,3.01029995663981,0.24,52.3580845817674,670.279289490091,-5199.15496460246,1
31798,20,47,1017,10.3671586737087,3.01029995663981,0.47,97.8360655785781,685.597554378935,-24285.6869537002,0
6323,24,55,106,8.75194905805861,3.61235994796777,0.55,22.2789296929826,764.911609932534,1153.5815380222,0
23484,24,34,189,10.0640746171841,3.61235994796777,0.34,32.8536323075193,997.311221270069,800.267959082783,1
19707,37,31,723,9.88872918156058,5.56905491978365,0.31,78.734378265277,668.242978804609,-14822.2987299437,0
23411,34,54,647,10.0609612763603,5.11750992628768,0.54,73.3301355557366,745.069428760912,-12136.6010743108,0
22937,24,28,531,10.0405066061942,3.61235994796777,0.28,64.5832269851305,801.127753309763,-8503.24356911867,0
24062,31,47,901,10.0883891115935,4.66596493279171,0.47,90.5955548856321,650.678019492477,-20580.7492690434,0
14744,19,46,559,9.59859149934966,2.85978495880782,0.46,66.7566212630135,688.817067925723,-9856.27641790026,0
19579,35,39,953,9.88221284225727,4.89279003035213,0.39,93.8836326405365,580.019031890762,-22653.7617843695,0
4364,37,52,341,8.38114434695296,5.56905491978365,0.52,48.4596322056847,519.790844020729,-4782.89422599911,1
18231,24,51,434,9.81087872080347,3.61235994796777,0.51,56.6888822835041,794.252641902941,-5902.45602598238,0
11768,26,28,341,9.37313926228127,3.91338994363176,0.28,48.4596322056847,740.590742665525,-3796.93699290815,0
15180,17,48,755,9.62773405094962,2.55875496314384,0.48,80.9436580503466,612.264677388835,-16105.3342803853,0
31735,19,52,800,10.3651754517406,2.85978495880782,0.52,83.990123098489,769.18289740061,-16732.8793398451,0
8599,25,27,373,9.0594011964109,3.49485002168009,0.27,51.3772264438644,656.180541657108,-4981.3073416835,0
24704,18,38,247,10.1147204528245,2.70926996097583,0.38,39.2215700461769,976.865798022519,-497.620825317252,1
23149,29,26,585,10.0497068620371,4.36493493712773,0.26,68.7377059808475,773.863450646656,-10171.7618231865,0
19771,36,27,814,9.89197149657488,5.41853992195166,0.27,84.9242777078574,632.696295289744,-17852.6464853037,1
4168,33,46,706,8.3351915834332,5.24833380191629,0.46,77.5453463929372,337.862943621307,-15805.9019627912,0
11841,21,56,728,9.37932336433096,3.33984878303764,0.56,79.0820322632558,562.249194994455,-15494.5933114081,0
30891,25,46,376,10.3382201583249,3.49485002168009,0.46,51.6458055804427,952.621618891207,-3618.55193722536,1
15374,18,40,584,9.64043304990908,2.70926996097583,0.4,68.6621429539058,687.826915188062,-10581.4817406801,0
30414,36,36,219,10.3226583077004,5.41853992195166,0.36,36.2258823217087,1029.54076098847,374.921566387024,1
16441,36,26,365,9.70753349401088,5.41853992195166,0.26,50.6569930196783,794.901280798337,-4127.20242480542,0
30770,35,48,962,10.3342954683161,4.89279003035213,0.48,94.4455582951947,686.501863964223,-22416.7638160195,0
31120,36,46,649,10.3456059782923,5.41853992195166,0.46,73.4753887915449,811.935184415949,-11854.5428843049,0
12594,34,23,968,9.44097578904869,5.11750992628768,0.23,94.819038188511,470.42499750405,-23684.4907157554,0
20810,25,42,339,9.94318891938768,3.49485002168009,0.42,48.2739278866319,876.631403189735,-3095.36860113326,1
27775,19,46,140,10.2318916145078,2.85978495880782,0.46,26.8833082070217,1078.76071313744,2092.31237212162,1
23504,34,34,77,10.0649258984137,5.11750992628768,0.34,17.9084153053672,1078.15724869678,3037.83287773246,1
22103,24,47,563,10.0034686248994,3.61235994796777,0.47,67.0636671302738,777.716451882711,-9527.36908625229,1
28363,26,31,932,10.2528407578441,3.91338994363176,0.31,92.5643746137363,683.202335924302,-21439.1931273071,0
24119,30,49,220,10.0907551906118,4.51544993495972,0.49,36.3352352899707,977.755972452725,88.2218642331266,1
28513,38,47,436,10.2581154026072,5.71956991761564,0.47,56.8580547507954,888.221431348019,-5478.63261353547,1
10831,23,28,1022,9.29016767183574,3.46184495013578,0.28,98.1407032080534,426.631295500728,-25723.4335815533,0
14676,29,31,843,9.59396878547517,4.36493493712773,0.31,86.8397270884733,557.922872526457,-19148.1983245993,0
9315,25,39,938,9.13938128303569,3.49485002168009,0.39,92.94247571828,424.495528400677,-22897.8136383781,0
20452,28,23,811,9.92583595619989,4.21441993929574,0.23,84.7246292322917,649.092338123162,-17676.3579495347,0
30430,27,22,129,10.323184242891,4.29409129247696,0.22,25.4432145970304,1100.83375961503,2403.14911473768,1
18281,29,42,938,9.81361754810709,4.36493493712773,0.42,92.94247571828,572.680608633739,-22191.4091795383,0
28365,27,52,365,10.2529112697607,4.29409129247696,0.52,50.6569930196783,932.7997681941,-3442.20615953662,1
24563,25,44,206,10.1089965246385,3.49485002168009,0.44,34.7870089539429,997.490574968101,465.370332365497,1
6220,24,40,735,8.73552518573323,3.61235994796777,0.4,79.5672021290622,417.435430784775,-16365.3956452348,0
18108,19,34,184,9.80410910855585,2.85978495880782,0.34,32.2729244228619,943.330408659595,620.461188912152,1
9246,34,26,223,9.13194630454817,5.11750992628768,0.26,36.6621937153341,750.551097860081,-1064.70720958203,0
17784,20,25,576,9.78605445564403,3.01029995663981,0.25,68.0558412509191,723.305494460611,-10173.1969037683,0
13985,20,40,587,9.54574060563606,3.01029995663981,0.4,68.8886835137217,662.8600636989,-10784.7018964071,0
24215,28,35,312,10.0947275548373,4.21441993929574,0.35,45.7250772540429,923.905309716666,-2210.75631289783,1
28652,30,56,288,10.2629785277343,4.51544993495972,0.56,43.3889511779975,977.63833245108,-1384.71161135139,1
16087,33,35,85,9.68576677139031,5.24833380191629,0.35,19.1653901785571,979.986591514384,2450.19605039995,1
16414,30,39,120,9.70588990818966,4.51544993495972,0.39,24.2314811416738,958.750000458974,1834.83641708738,1
6145,19,44,225,8.72339402200014,2.85978495880782,0.44,36.8792598847298,675.616970095588,-1449.26342939386,0
8942,34,29,944,9.09851455679393,5.11750992628768,0.29,93.3196365785384,403.352726653336,-23191.3382106699,0
7630,37,42,526,8.9398431242785,5.56905491978365,0.42,64.1905500220059,541.331911389778,-9596.22937271046,0
7411,21,42,730,8.91072066195136,3.33984878303764,0.42,79.2208354424618,458.287207230926,-16031.031190958,0
20031,33,53,513,9.90503635252598,5.24833380191629,0.53,63.1628512664647,767.909831328048,-8163.86909463,0
17632,22,43,579,9.77747071195264,3.31132995230379,0.43,68.2835806113318,718.477738895286,-10281.7888710081,0
18937,31,21,550,9.84887295926291,4.66596493279171,0.21,66.0626734379902,740.05175258771,-9336.72558117033,0
24990,27,53,533,10.126231023829,4.29409129247696,0.53,64.7399014620896,817.342700448084,-8475.40389729,0
21025,27,24,341,9.95346748484115,4.29409129247696,0.24,48.4596322056847,872.81583867251,-3155.84750883242,1
7677,22,30,186,8.9459841248279,3.31132995230379,0.3,32.5058967134479,746.064223545564,-338.893629478825,0
20937,34,25,131,9.94927320768526,5.11750992628768,0.25,25.7082728804854,1003.40175149333,1878.18600496563,1
15974,22,31,393,9.67871767947733,3.31132995230379,0.31,53.1527204964357,785.966608335887,-4881.71846580345,0
13496,37,32,743,9.5101486242258,5.56905491978365,0.32,80.1195008689876,571.823787525739,-15909.8412709869,0
17226,29,27,681,9.75417514934912,4.36493493712773,0.27,75.7764946104892,661.418616844458,-13571.1141359364,0
18156,23,39,218,9.80675636357636,3.46184495013578,0.39,36.1163440811209,917.380510307005,-176.411997348362,1
31444,35,35,849,10.3559634649136,4.89279003035213,0.35,87.2328161898123,734.898114118517,-18457.8465710554,0
8145,36,38,811,9.00515952103614,5.41853992195166,0.38,84.7246292322917,433.015761066234,-18701.7077902777,0
11217,30,38,68,9.32518576364522,4.51544993495972,0.38,16.437423915526,918.551831214983,2372.04847540645,1
4304,20,23,565,8.36730010184162,3.01029995663981,0.23,67.2168764829168,419.237473294006,-11238.2222837158,0
12151,28,47,712,9.40516674990861,4.21441993929574,0.47,77.9662539639935,569.341895703302,-14961.4559577628,0
31594,31,43,402,10.360722508129,4.66596493279171,0.43,53.9404943513152,937.356094980769,-4345.19033185435,1
29793,34,34,720,10.3020287455715,5.11750992628768,0.34,78.5253400912363,772.404455189834,-14203.6469687104,0
20206,26,41,140,9.91373486898768,3.91338994363176,0.41,26.8833082070217,995.425479727065,1683.4597326832,1
12500,25,38,808,9.43348392329039,3.49485002168009,0.38,84.5246943118855,540.530161170345,-18111.803083539,0
9419,18,22,614,9.15048420482282,2.70926996097583,0.22,70.9079334526302,563.513113710907,-12041.0471189294,0
10469,23,50,473,9.25617378831936,3.46184495013578,0.5,59.9364229805627,648.731430810654,-7640.67184155443,0
8870,30,48,681,9.09043007530363,4.51544993495972,0.48,75.7764946104892,510.839360175124,-14282.3846988673,0
18928,23,47,752,9.84839758621817,3.46184495013578,0.47,80.7380965300144,659.631571313833,-15770.8317440507,0
21238,29,43,419,9.96354730896379,4.36493493712773,0.43,55.410508858401,833.474636962343,-5311.53051401143,1
29458,20,44,299,10.2907207990495,3.01029995663981,0.44,44.4683929011306,986.795057621257,-1600.20054505547,1
15804,37,28,263,9.66801835153128,5.56905491978365,0.28,40.8764958911371,843.533641281023,-1490.9273806852,1
19627,38,25,1019,9.88466144828608,5.71956991761564,0.25,97.9579905996668,550.913020263102,-25022.1977487625,0
19694,25,43,868,9.88806929980775,3.49485002168009,0.43,88.4705437059121,622.354611368053,-19650.3873726013,0
12943,30,56,376,9.46831038044244,4.51544993495972,0.56,51.6458055804427,739.939284432314,-4667.4274693332,0
11629,30,45,631,9.36125725729304,4.51544993495972,0.45,72.1618223923963,592.434015282523,-12401.5258220664,0
17589,37,55,146,9.77502898563232,5.56905491978365,0.55,27.6514085427651,948.391519264132,1349.52087144655,1
14383,27,35,653,9.57380223260389,4.29409129247696,0.35,73.7653793425757,632.235446457819,-12869.1383711744,1
5102,20,43,688,8.53738789870176,3.01029995663981,0.43,76.2742615794492,399.796536378257,-14991.2316575248,0
14725,26,36,684,9.59730200851979,3.91338994363176,0.36,75.9900637355756,626.597748037612,-13833.3225464206,0
23238,17,31,567,10.0535441487428,2.55875496314384,0.31,67.3698781145977,793.933200942198,-9571.04938277725,0
11522,34,53,237,9.35201353029233,5.11750992628768,0.53,38.1669320492729,790.875232995886,-1176.71564054904,0
14389,17,32,854,9.57421930476342,2.55875496314384,0.32,87.5595675215478,559.918168640305,-19509.0637625645,0
29756,24,40,153,10.3007860713112,3.61235994796777,0.4,28.53311775103,1081.20145804904,1890.50494907677,1
32745,20,29,69,10.3965055576522,3.01029995663981,0.29,16.6041305034553,1179.94135096295,3640.72895035179,1
26192,37,53,333,10.1732092996109,5.56905491978365,0.53,47.7143224192502,923.289985410073,-2711.25978884499,1
24794,24,47,756,10.1183569673981,3.61235994796777,0.47,81.0121083277568,721.766962981977,-15584.0956228665,0
15021,30,48,1020,9.61720450099805,4.51544993495972,0.48,98.0189180944187,495.641260791935,-25326.0574568257,0
5382,22,38,181,8.59081533128685,3.31132995230379,0.38,31.9217098232037,674.987058022233,-553.65586678505,0
24917,18,21,169,10.1233055804218,2.70926996097583,0.21,30.4948713961128,1030.97094235266,1338.01083196848,1
26673,21,28,410,10.1914070967892,3.33984878303764,0.28,54.6351436465342,899.087388772392,-4754.26916608207,1
5900,35,35,245,8.68270762989381,4.89279003035213,0.35,39.0119328535224,641.944604131347,-2019.15151402902,0
29286,32,46,420,10.2848648651152,4.8164799306237,0.46,55.496268615189,908.384852249297,-4957.22326544397,1
15544,20,52,317,9.65142999105728,3.01029995663981,0.52,46.2031603336279,823.560448725753,-2834.98468301668,1
23584,27,41,487,10.0683237949891,4.29409129247696,0.41,61.0771012776029,825.046573068445,-7163.83645482532,1
24277,32,35,937,10.0972846790551,4.8164799306237,0.35,92.8795243833394,637.985868794792,-21831.4100709438,0
24869,30,41,733,10.1213773269018,4.51544993495972,0.41,79.4287650456491,726.462058038609,-14840.3580746914,0
6503,21,43,452,8.78001888786915,3.33984878303764,0.43,58.2009767692375,556.679826742417,-7487.97787989571,0
29244,32,55,703,10.2834297034132,4.8164799306237,0.55,77.334375016743,777.181987896291,-13661.2630083984,0
6589,38,49,301,8.79315687091382,5.71956991761564,0.49,44.6630441697933,626.519608553533,-3362.72912286452,0
29000,18,52,78,10.2750511089686,2.70926996097583,0.52,18.0679931655891,1143.29652474361,3338.11577589805,1
7569,38,51,828,8.93181623730917,5.71956991761564,0.51,85.8522249157055,408.91732656479,-19359.4676995924,0
13404,30,21,838,9.5033084488572,4.51544993495972,0.21,86.511322840103,538.013821039071,-19080.6664048967,0
11241,27,30,743,9.3273230874618,4.29409129247696,0.3,80.1195008689876,538.105918765988,-16066.7614358606,0
11163,23,54,760,9.32036001701473,3.46184495013578,0.54,81.2855599670328,535.02490065819,-16619.0827390393,0
23750,35,44,125,10.0753378094628,4.89279003035213,0.44,24.9085795114118,1040.2209664469,2158.1515933522,1
29429,33,21,865,10.2897358617172,5.24833380191629,0.21,88.2758176777213,709.819060369083,-19102.5969350171,0
21216,21,43,586,9.96251089298559,3.33984878303764,0.43,68.8132194626974,758.961070039868,-10283.8748753384,0
6948,30,35,55,8.846209127361,4.51544993495972,0.35,14.1844625691013,827.565516075695,2104.41279901675,1
21645,38,34,393,9.98252975987608,5.71956991761564,0.34,53.1527204964357,843.257062397431,-4594.58761300635,1
23232,29,27,713,10.0532859176245,4.36493493712773,0.27,78.0362718889022,718.955451941905,-14261.7798289428,0
4581,20,52,141,8.42967259388674,3.01029995663981,0.52,27.0121458412771,673.617885694001,180.145847513195,0
19332,27,50,232,9.86951703296497,4.29409129247696,0.5,37.6334164061529,918.323351376049,-458.435101470805,1
8186,28,37,939,9.01018065705235,4.21441993929574,0.37,93.0054009356002,391.621340423268,-23077.2541192298,0
13632,18,34,876,9.5201752490691,2.70926996097583,0.34,88.9885394544069,538.097984783558,-20327.3890636226,0
21376,33,28,349,9.97002407633637,5.24833380191629,0.28,49.1983816288467,866.696268408145,-3379.86227719853,1
5282,18,45,330,8.57206009285708,2.70926996097583,0.45,47.4330969533651,581.80836934059,-4252.00674267365,0
27033,26,23,347,10.2048136209031,3.91338994363176,0.23,49.014298129134,932.552524011839,-3002.25067983258,1
32955,35,25,755,10.4028982734868,4.89279003035213,0.25,80.9436580503466,784.124821377983,-15224.1642430176,0
18482,31,53,139,9.82455256444799,4.66596493279171,0.53,26.7541349869118,970.801397580998,1580.75128834544,1
12728,38,53,839,9.45155957001762,5.71956991761564,0.53,86.5770643782991,519.263933891611,-19207.3177113686,0
4638,31,52,891,8.44203851781548,4.66596493279171,0.52,89.9548548218302,288.531253507631,-21934.0817158514,0
29210,26,36,309,10.2822663953818,3.91338994363176,0.36,45.4368457757476,973.318612390898,-1890.96457455625,1
11754,34,27,204,9.3719488871726,5.11750992628768,0.27,34.5626976325889,816.459865972049,-369.552512340954,0
32929,21,22,928,10.4021090074632,3.33984878303764,0.22,92.3117807873313,724.976684215551,-21095.616107962,0
23560,37,47,999,10.0673056377655,5.56905491978365,0.47,96.7344987261962,603.326391774341,-24084.2003587491,0
24701,29,51,805,10.1145990076265,4.36493493712773,0.51,84.3244715017163,696.544918387884,-17249.6465720055,1
17577,21,39,174,9.7743465082129,3.33984878303764,0.39,31.0937690213563,940.632489125001,801.501103466705,1
6142,26,45,243,8.72290570100077,3.91338994363176,0.45,38.801657545143,657.678721489972,-1907.57563346075,0
22026,29,41,198,9.99997885272489,4.36493493712773,0.41,33.8848331626289,971.3163160608,498.438996929872,1
